SK_ID_CURR,TARGET
101118,0.1076072102898562
101125,0.154481463653578
101126,0.051857997125162994
101128,0.07900005678558389
101136,0.21291358077093966
101140,0.2898827351811072
101149,0.17591310598933957
101160,0.20207775521902366
101169,0.3287387669153289
101181,0.12238946373712997
101186,0.060708137254991246
101190,0.11985129540951209
101193,0.2261970085172565
101194,0.24817679573807336
101198,0.2860514399918034
101200,0.11942696352152771
101204,0.06992862116026072
101211,0.1425960533118692
101213,0.1647290048183496
101223,0.13626596192515217
101225,0.24534611254629182
101237,0.1264851271006456
101243,0.19822523009154985
101244,0.23274161199640642
101258,0.07579889294103291
101259,0.2272271436537437
101268,0.3316259201588643
101269,0.14228826625300467
101271,0.11403799389653758
101279,0.0857603553561172
101281,0.35037008854184126
101287,0.13353150379263132
101292,0.08471032757036291
101294,0.12393528921843805
101296,0.23242700511773473
101297,0.06707190737308358
101299,0.16629649059730722
101301,0.11662941272886848
101305,0.21568232379601943
101308,0.2933016298721063
101318,0.041156684057257156
101327,0.30129320942107524
101329,0.05552463809884793
101332,0.1410835822269615
101337,0.09969375311425328
101343,0.09112210259180036
101345,0.09451898981567222
101346,0.04458599761138265
101353,0.05332545338616124
101354,0.3007975214265486
101355,0.28667244223786603
101356,0.08336017594785902
101362,0.21028487001979163
101363,0.41621383692783087
101365,0.06254871992876988
101366,0.12194262549901996
101367,0.30038967368714187
101368,0.04061529851228894
101374,0.24259611771967138
101380,0.06747275398494453
101383,0.1320572045781565
101398,0.06730449879802144
101399,0.3301810309079845
101401,0.2913464925138225
101412,0.1506708766518624
101426,0.17959213659329198
101427,0.47973796687259984
101428,0.23044138943868248
101429,0.26267704295912053
101434,0.06675735542720568
101440,0.25835449705632196
101448,0.206561894208322
101449,0.10374841814228716
101465,0.17398112029942686
101467,0.1021587225339393
101472,0.13836273824424455
101478,0.3537055167364228
101497,0.16295406981062224
101504,0.14875375857252957
101547,0.04447433487370206
101548,0.1795149723755926
101555,0.2640595921124478
101570,0.07279514205276709
101572,0.09682899162344462
101578,0.09328162108846196
101580,0.1878605675977364
101588,0.2306038533668897
101602,0.16410644190248153
101610,0.3222642343134408
101614,0.1429608270462316
101616,0.13815823197558055
101643,0.2540585055033997
101644,0.13163111338822248
101649,0.12366793003340742
101650,0.12122898408036394
101665,0.05675057780253215
101667,0.21489560220824322
101669,0.30875947057485176
101674,0.1952466936203609
101675,0.03760510684938127
101678,0.16872854080683308
101682,0.1587939071151393
101686,0.1450574580923828
101697,0.3755122263737246
101700,0.4069850911314444
101711,0.0729420037756548
101714,0.1456896263325439
101715,0.30939295697278346
101728,0.07823284520437401
101732,0.15770792620848256
101757,0.2378412865661107
101758,0.1464501627514601
101759,0.12254104515186656
101762,0.10594161289828383
101764,0.16176094763183768
101780,0.35712330481456145
101784,0.06175933735918755
101789,0.07926378282987118
101816,0.14609906119665256
101819,0.12102906275363473
101827,0.03995379648420275
101863,0.159636797112797
101867,0.1046512386884171
101870,0.05845134048580283
101873,0.32150593116191295
101878,0.18976158150441538
101879,0.16256617368672555
101880,0.1354427724138157
101887,0.13556239090758337
101897,0.0682506220492246
101901,0.2154851614693628
101903,0.41661295078162197
101920,0.1324278223686122
101921,0.08204026783506871
101922,0.1119192141537837
101961,0.23628426617180626
101962,0.10145983090678713
101971,0.20636981162176013
101976,0.43417084628231833
102002,0.23716369921436306
102005,0.07607240689995831
102007,0.4275617464960352
102017,0.08732583330369165
102019,0.2918325633669623
102029,0.04154136041413409
102051,0.3539223681927973
102052,0.03719003204743237
102054,0.09533568420726488
102062,0.12388830000940709
102067,0.3084270661119397
102068,0.24134512321563825
102070,0.15541640726587913
102090,0.1980901781837775
102092,0.13160088983385987
102099,0.25428667385778214
102100,0.08992050900154949
102112,0.23392268361892876
102113,0.07613296677227684
102122,0.3090526463505467
102123,0.1408243954256661
102125,0.08603138296534693
102126,0.32078385717918145
102146,0.063623676236181
102147,0.21106881393081828
102151,0.1471825862497401
102158,0.31374506237518324
102159,0.08439223536661747
102162,0.15691292303381255
102165,0.10924853428737519
102166,0.1100135444738908
102174,0.06056641793827181
102193,0.35739900805202074
102198,0.09247531095281687
102205,0.3017646189129742
102206,0.03294058650394857
102218,0.04961059839290492
102221,0.11656279499364375
102230,0.20060386079688397
102238,0.131447980679545
102248,0.13816703424141927
102252,0.29791013215834694
102259,0.14215705539133014
102262,0.2824461558185071
102273,0.14788129317482573
102286,0.2546252065942973
102293,0.05843298198756486
102294,0.08942809791093617
102296,0.2320202362419541
102298,0.17796556484530468
102303,0.09540357947720114
102309,0.08668241511065886
102315,0.14080991173963553
102340,0.12439607735064709
102342,0.226209485991029
102344,0.08486366301400323
102346,0.15912871054670874
102347,0.0529303085312664
102374,0.1839609926780874
102380,0.13244784999064824
102387,0.09811884758745187
102393,0.11985732883316179
102403,0.09150124889605682
102413,0.11443886054022981
102414,0.07387494404491574
102415,0.12845827944038601
102416,0.23693907582969048
102439,0.09627892738426522
102441,0.09533458212882351
102443,0.06803867074572212
102444,0.24222466459409037
102445,0.2593030349803004
102448,0.11141308750026592
102449,0.20763957607090477
102450,0.33172150272031065
102456,0.08184165023490958
102458,0.22317014842191985
102459,0.22045736509001398
102465,0.20366815101002156
102470,0.3411112787713783
102471,0.07783995242088615
102475,0.12766756843769247
102476,0.2739887757455999
102506,0.15965000398467094
102509,0.10309180543710939
102519,0.0820292086875006
102522,0.16810836325823147
102545,0.1280559382805191
102549,0.13821380358648525
102562,0.045466998538881156
102563,0.05549774097070771
102568,0.24670144868670055
102582,0.13811324837356842
102592,0.0911399115725871
102597,0.26155208255693463
102605,0.11723799982673336
102614,0.10940939051808524
102617,0.2851324236462745
102634,0.1275340549943391
102652,0.12537968753730083
102655,0.0759626603250622
102671,0.19286303136502994
102694,0.29272588171221703
102701,0.13269235665356893
102703,0.045033042213428666
102704,0.05777928888722493
102713,0.06873009084840724
102720,0.2118932539110649
102731,0.08493775987419742
102733,0.10926724464075593
102749,0.07815542117143764
102755,0.22003264495236552
102763,0.07871909185205907
102770,0.12755772690041312
102772,0.19282797553494282
102799,0.22655719632259702
102838,0.04021295702688205
102854,0.050465221959710774
102862,0.3523695716155074
102863,0.09546735111933688
102867,0.04295883178014023
102868,0.05743043460261438
102878,0.11728185908997428
102887,0.14333201903739817
102898,0.42049266426591864
102904,0.16746255182552156
102912,0.12409642980112826
102919,0.07054413436679059
102927,0.1756416975200067
102932,0.12984774965585238
102933,0.20482477156320972
102935,0.05830488702343996
102958,0.10793252743600944
102969,0.3500008116886747
102971,0.06262346519992057
102975,0.188213993827568
102979,0.09107661369309622
102982,0.04403276754931408
102987,0.35419595784244806
102989,0.14740559302696224
102995,0.1422315684160612
102996,0.09311739060770143
103000,0.1250426928051324
103001,0.233588092726952
103004,0.07479534162525317
103010,0.0581101463950669
103025,0.34350521793137817
103029,0.11672847702276054
103046,0.12552008231934908
103056,0.10077765484087045
103062,0.19949751279209155
103078,0.06197262215311837
103083,0.049783553670189114
103092,0.11478105230656441
103096,0.09700884725039785
103097,0.21984054548312576
103102,0.30379577480290254
103112,0.20503995049825194
103132,0.08102517714510274
103144,0.1113802899719519
103145,0.16567842766398655
103146,0.05117540966120765
103147,0.1649315185071818
103158,0.10844116659022854
103171,0.2103637951746032
103173,0.11873581213109016
103184,0.08198332497982622
103195,0.2739869080374833
103196,0.17025781510179944
103206,0.0774955021366939
103230,0.30404230215666217
103231,0.3226249539720646
103232,0.078091939438132
103239,0.25313583232752224
103240,0.27149433488205543
103243,0.05671345847515195
103252,0.25298489715941574
103258,0.1425542636987635
103259,0.21213347373810787
103279,0.07493690410708718
103280,0.03755214747168453
103286,0.16753748755848435
103287,0.4819363580256531
103290,0.04084792854448048
103298,0.07458300277895112
103315,0.04131751696332263
103319,0.08040400089837055
103334,0.3064506579501223
103336,0.1348739721790827
103345,0.08886351899697709
103368,0.10111827523423027
103371,0.33676715266141133
103377,0.06534648414546972
103398,0.10298604781918326
103404,0.18014106291865167
103408,0.305992199470304
103410,0.14439737908451783
103418,0.07187820471294937
103420,0.287406653567279
103432,0.18749136615305603
103433,0.08469404176234202
103436,0.07391213582078696
103440,0.09514522649362667
103453,0.10194286546381133
103459,0.15218389006229632
103460,0.10013131308954382
103461,0.051376678940407344
103462,0.07198014501851425
103473,0.2593756540131352
103474,0.060295314611253446
103475,0.2915857550937355
103478,0.1783952417819295
103480,0.19291805632044737
103484,0.08156715694117582
103494,0.31337302331019956
103513,0.16160805961883257
103515,0.18075595773208222
103516,0.27848199676782565
103525,0.24458881078763275
103541,0.2663439240546548
103544,0.052181297426471276
103562,0.43369400141141534
103570,0.41367756864618
103572,0.27369660422486847
103574,0.0658055112041922
103575,0.11971990326097118
103591,0.25609658431444454
103594,0.054238733145228944
103609,0.1699535337369698
103613,0.32375487876096776
103614,0.13484999102802103
103615,0.12533594806243467
103624,0.1499974587946874
103625,0.3531054268630982
103628,0.28072779363809397
103629,0.047338875265566564
103647,0.18221772060483374
103648,0.22907438028648391
103651,0.1279555143393581
103658,0.10950980059295007
103668,0.23163569940960177
103669,0.14498085584637044
103676,0.1762773795533784
103682,0.08640758849708893
103683,0.24592519163391466
103689,0.06468478132142327
103725,0.22547768655891448
103733,0.2868920962142258
103744,0.1073287721631799
103762,0.27266473532360325
103771,0.3407243879607881
103773,0.03841618549359811
103783,0.14458150716622353
103784,0.17121244843318226
103808,0.051108904467837016
103812,0.10511978132565124
103813,0.2488345957824873
103814,0.14717256812059348
103818,0.2480868555654473
103824,0.06316868879628876
103828,0.033752153617716996
103830,0.4488284907749155
103840,0.04911144322634288
103842,0.1948404666792029
103847,0.2922283023680995
103848,0.2504870925107539
103851,0.06852959665261497
103854,0.22474837219058913
103857,0.3085422802665745
103861,0.06121956014134247
103862,0.19799550887681777
103865,0.09355358855782428
103870,0.06303087890499735
103876,0.1041506417088777
103891,0.3868993801205815
103908,0.1354422178549697
103914,0.21398220431304876
103918,0.1763197135141455
103940,0.07188816531234793
103963,0.20767675472996078
103966,0.19502329649196826
103971,0.2624910135978231
103980,0.22755894974363616
103984,0.15236815958801397
103985,0.10495106271544978
103998,0.39807802920584834
104019,0.056520272762656254
104026,0.08735846457442037
104035,0.1629597125296801
104044,0.2002686636503053
104045,0.21354361805820438
104047,0.3436257030859077
104051,0.06941922213356644
104058,0.10163719644604012
104063,0.06998124845277304
104066,0.30163034310775444
104087,0.10911743133955265
104089,0.1527841699408962
104095,0.10452029510726298
104098,0.19533491990899082
104104,0.0825769153584538
104110,0.4580726482469745
104120,0.17248889616723367
104122,0.1285578899766341
104131,0.1132843416342717
104132,0.18070794297069426
104135,0.08093937727682449
104136,0.08611597076638822
104149,0.17421637105882448
104150,0.13316953807165294
104156,0.3761603609007705
104165,0.20276204620440674
104175,0.06474830122402543
104179,0.183317486949472
104184,0.24652518315690836
104206,0.08109798253846527
104216,0.39673049246072506
104230,0.26052198558392187
104257,0.11316583101616909
104272,0.12833977792174595
104273,0.1323854933027896
104278,0.07881683957884922
104294,0.19550735710748846
104295,0.13042693973011657
104297,0.16208526650317634
104298,0.16002357018077656
104308,0.10615723118403592
104318,0.11715187137224223
104319,0.2416835282416866
104320,0.17275460799172063
104327,0.27497717780103914
104334,0.14289882425460348
104344,0.12460355091187988
104350,0.09117210383683425
104351,0.3096787059304066
104354,0.18302072323959495
104369,0.22940448646356643
104376,0.2422376025680879
104381,0.1236730485445168
104384,0.1540515303461454
104391,0.08607466072648944
104394,0.09844246246302973
104398,0.28366362291492153
104402,0.050953657603436675
104408,0.19709435210186896
104409,0.05911515871699523
104410,0.517021687089241
104412,0.13788741837708518
104417,0.20872926601087538
104424,0.17655815322117274
104426,0.056721692628497536
104435,0.16603452410312908
104445,0.10154484222984392
104458,0.10503341591683862
104460,0.09657736757955127
104466,0.09666831566983725
104472,0.2458149133357388
104473,0.1906967038834994
104479,0.07283477499537833
104480,0.08182496627698152
104482,0.165729213110263
104499,0.09251132283001062
104501,0.06505777272257147
104502,0.051867788416287544
104506,0.17369166965868837
104510,0.051006691175529584
104512,0.19547041051533862
104520,0.2390738185848009
104528,0.19380997095082392
104529,0.05832759274585085
104541,0.10787484720313957
104578,0.058395050171841864
104584,0.23302767799800508
104588,0.2657369248450035
104602,0.2805470362209854
104610,0.057250232119982106
104611,0.2750311007479689
104618,0.14005199697848977
104620,0.12546229925091845
104622,0.06583500806054912
104624,0.14698509695336692
104625,0.20011802373412108
104634,0.23953064751355538
104639,0.14343855388506505
104646,0.052760286251489694
104647,0.1351905741051464
104652,0.09458990040716739
104670,0.15362751201476305
104677,0.0589256661978209
104685,0.1631365479364874
104691,0.08236157600941436
104696,0.2431943678820555
104699,0.07091214628950221
104712,0.2397010637346394
104714,0.048931197706903004
104717,0.19005688001309215
104718,0.08950242812079202
104740,0.14780218912321635
104741,0.07196052834393653
104743,0.06439408878646102
104744,0.07039331299778762
104747,0.14931717906358744
104767,0.1255308485250054
104772,0.35387087337620965
104776,0.25426379423278156
104779,0.1353452079506514
104814,0.048067629340036555
104815,0.16347746344731123
104830,0.1516678756968436
104831,0.265420119332314
104833,0.19448984365657385
104839,0.08561819380285193
104840,0.11032322685006177
104860,0.2273709408362419
104861,0.10603991253810897
104866,0.14679295740657924
104870,0.04094537212291323
104877,0.1269405777560877
104878,0.05714995098650297
104879,0.08865259828776265
104880,0.19003330462494872
104899,0.07525699158844737
104906,0.10493768704372007
104907,0.16821268882821747
104913,0.20002980275088061
104916,0.21035127576736157
104921,0.15729130924347745
104930,0.10587214100630103
104931,0.3496269211334645
104936,0.09669416949021166
104937,0.08456741606556803
104942,0.05972349936511712
104943,0.18613792497151227
104969,0.11246303040564194
104972,0.3323899622216768
104988,0.17563047040687207
105013,0.06367443533391162
105015,0.11149557981644145
105019,0.16541642845299043
105027,0.11037214901060215
105030,0.16201863493778387
105035,0.36761457004437337
105041,0.05118746170294021
105051,0.3308019813259757
105056,0.15106858435989873
105067,0.42552213899044267
105071,0.08806496776577413
105072,0.051568207879847915
105074,0.18865110137674979
105091,0.11702846777881191
105101,0.09419664736311187
105103,0.12701876833444814
105134,0.10603504837013916
105139,0.05450688972947289
105142,0.235902585785127
105146,0.13384092512568732
105163,0.22560654282264292
105168,0.22424055138701904
105172,0.08315136481594174
105176,0.4204741128892664
105195,0.1838693929976824
105196,0.31617633579965515
105197,0.03955696979571852
105203,0.1552496447219467
105223,0.22408054197149313
105227,0.3499881709791779
105228,0.06022401832603688
105230,0.24336785773240616
105231,0.26427594799471077
105239,0.08014660786869571
105242,0.2876325232272613
105244,0.13926746422711297
105245,0.11192719700569327
105248,0.10671760311353021
105249,0.08746993763964236
105266,0.2610699837755623
105271,0.3191873706772139
105276,0.09777562103506765
105282,0.1351566081470354
105292,0.19000032240844225
105297,0.055579090434624646
105332,0.1606129146049977
105333,0.12121459840427581
105343,0.11260665026934685
105344,0.1360529250875106
105345,0.30391104758557375
105357,0.1394495807565199
105359,0.17058584145652342
105366,0.12557587708950319
105367,0.12385705672485484
105370,0.035168713614914485
105377,0.17859387465343166
105390,0.1256129214063031
105399,0.05488365429804003
105403,0.2850050943326433
105404,0.12434513176579642
105414,0.06222744802762647
105417,0.15618006185740224
105425,0.31772756728501184
105452,0.35551740806003873
105454,0.21527732457075016
105456,0.142713307421823
105470,0.11348340315887262
105471,0.16285794397599074
105483,0.24090609267003218
105493,0.28300021658795904
105508,0.15090529603794053
105514,0.1494922264962384
105515,0.0613298156133329
105528,0.27956354932233696
105529,0.049144098358923624
105531,0.10552433036654413
105532,0.1076171947616752
105558,0.08185835466008912
105574,0.059626056986914325
105578,0.07255043794512447
105584,0.450198792851207
105595,0.17901739379421167
105617,0.33448042521490295
105618,0.15609758742612384
105621,0.11755463983735469
105625,0.1386190096967766
105629,0.15551446483897224
105630,0.05412788223500552
105634,0.07125586055149678
105635,0.05473893453373234
105641,0.2571946409587508
105647,0.24574781978775306
105648,0.14045023905745171
105655,0.09792955779196336
105657,0.05853896606977141
105672,0.1517034654485741
105678,0.2937408112166191
105682,0.16736033657350416
105691,0.1637109388052339
105692,0.1376643756830273
105706,0.09393735574473572
105712,0.11454510749798294
105720,0.12056910061182587
105734,0.06427503318956695
105735,0.09278856071961583
105736,0.30570292259873194
105737,0.05556328535432328
105738,0.2209295275100857
105740,0.3569197203706518
105744,0.09952112462290078
105747,0.15094591770103516
105749,0.22451908119157937
105754,0.0956978320246655
105758,0.12452238229684423
105760,0.1290282367989499
105767,0.3564769417381489
105784,0.23103715531014232
105791,0.07243199199110614
105802,0.25943343868238405
105807,0.2551087498787783
105809,0.21112263033011242
105816,0.1428943321379162
105817,0.04572821111918489
105824,0.2108439155690649
105832,0.11262318885381765
105856,0.13242278129776552
105865,0.1001665648461584
105899,0.3470522501474431
105906,0.13134896285919123
105916,0.1501500399957998
105923,0.1290330686267027
105937,0.22137868442638226
105965,0.14457229429483248
105966,0.19889782223983793
105968,0.12794895933988804
105973,0.15923443720526775
105976,0.24720382904402913
105978,0.20851606484627183
105979,0.08215467348769108
105991,0.2078486641815958
105998,0.2432761380136066
105999,0.05727264135197459
106000,0.28413271186433486
106001,0.11569946237217021
106010,0.3497532927773348
106011,0.10865025571421001
106013,0.2107097617663354
106015,0.0415748274520997
106026,0.059732358681885186
106032,0.06165904479586584
106035,0.3276089276600095
106040,0.09740974539312874
106041,0.28522559380901946
106044,0.043473456370894316
106053,0.3658048629187348
106054,0.06822288043902042
106065,0.2210948321887269
106081,0.09158336274852712
106083,0.18245446490053363
106087,0.07015261173976663
106090,0.12923071018989105
106101,0.12409473448264993
106102,0.2213318695425513
106109,0.16665995733742045
106116,0.19344993769876823
106150,0.05184935359593083
106155,0.21519991237745256
106166,0.0777025874691766
106176,0.26534329185353867
106189,0.09448413579755019
106199,0.20532034604353014
106205,0.21444309956031038
106206,0.2386925381443129
106211,0.0970546502325344
106214,0.1495083302589718
106216,0.11361437599170457
106217,0.14205626638013197
106225,0.089801683342588
106249,0.10845380350823594
106256,0.16067815508088423
106258,0.12373842025598131
106261,0.16501572541449577
106262,0.20622678305943448
106264,0.10531492790686632
106271,0.06860603144715455
106276,0.06167081915192478
106277,0.17465686506340553
106286,0.17874078397229787
106293,0.09863708727045861
106295,0.12368778937430377
106296,0.06147850182696546
106297,0.19806565804609172
106298,0.12229390290814551
106311,0.11073325718784172
106314,0.1110077345710152
106320,0.10711068931070661
106334,0.18235437212043742
106346,0.15701932224041998
106347,0.12232314840330523
106349,0.16134525916416242
106354,0.18796033641904403
106360,0.050582833212624606
106373,0.1744531241057145
106377,0.10264166634138158
106386,0.2666710766281955
106387,0.1458116998378322
106391,0.0924463597783032
106401,0.3332685593250411
106411,0.20734820396600123
106413,0.38301225423610163
106426,0.2931654409608718
106427,0.25685856218534736
106428,0.27755616405829686
106434,0.0885153393496708
106438,0.059137098649904817
106440,0.06736412109837255
106441,0.128254197789929
106452,0.2632645971186859
106453,0.19386478508440141
106454,0.12354922915844867
106457,0.17329931964873155
106484,0.05383861469785713
106488,0.23017224145942175
106491,0.37768820070517917
106514,0.25976079356435045
106527,0.1709538239923982
106528,0.11916308723760674
106529,0.07880911654381713
106534,0.3640895325715746
106550,0.36940631989050965
106577,0.167033793899302
106585,0.2577845534187957
106590,0.03353091236166426
106607,0.09309937088826872
106610,0.1587315153388365
106611,0.1009457820578905
106612,0.14724553554898584
106624,0.09740731242122719
106631,0.043768791714144016
106647,0.3138418951575993
106660,0.3717421475946956
106674,0.08244005350558417
106687,0.06327237799877472
106712,0.08560338517078848
106713,0.13670195326843942
106717,0.15902901014008114
106720,0.1561910352014816
106721,0.23434710285239585
106724,0.12455688113970179
106735,0.23146223230165752
106739,0.18067935315178044
106740,0.12954790107036904
106754,0.21557399771061972
106760,0.3488458974850578
106761,0.18072434162596585
106784,0.208026012619523
106787,0.15582623513570099
106797,0.07086518159327845
106798,0.15547845927882992
106802,0.19802304172381524
106803,0.13119224393144674
106804,0.34533781039280176
106805,0.10311774801538427
106810,0.21207777563889413
106812,0.2655143514593242
106813,0.19400034153601736
106817,0.1452260272991142
106822,0.13659195724895185
106823,0.10572582025414745
106827,0.0741531024365534
106841,0.15137803828278618
106851,0.230418717628635
106852,0.19538607304834438
106853,0.33908843683531287
106854,0.5389664845908306
106861,0.10068988670196782
106873,0.13645077597709349
106877,0.06270355154764976
106878,0.055546196957181604
106881,0.16277649055120047
106900,0.12016311214349032
106906,0.11840265303469176
106907,0.243774897561118
106914,0.2908592681237553
106916,0.1584864432192361
106924,0.05446911792542851
106931,0.12208537883036638
106936,0.17689702161066562
106937,0.19274556779368984
106938,0.04274505304682438
106939,0.1490695125655162
106943,0.12695017073498646
106944,0.22067011800327083
106967,0.21598448386052088
106980,0.09046607547255
106986,0.21402447356821044
106987,0.09479632656620604
106990,0.06467328417431648
107013,0.051395999906654055
107023,0.20632480927601785
107033,0.17433603097062128
107037,0.26175726503263547
107048,0.10558400643602978
107071,0.12454318822179981
107081,0.06511722413880125
107113,0.1998908296484764
107130,0.10642616748101655
107131,0.07381745797030037
107145,0.1654538891725686
107156,0.18464535339454774
107219,0.18378344749478107
107222,0.164872576578765
107223,0.3296931529828706
107232,0.3074733143847857
107245,0.13964201482752706
107246,0.14141965008436772
107247,0.12793842359855442
107256,0.047344484158047
107259,0.09776105077473699
107260,0.041812703223456885
107279,0.28575650151769666
107280,0.14709983544526253
107281,0.07737904123844591
107285,0.22111688717207767
107329,0.03665651898440038
107337,0.27639473492754296
107349,0.1948400305065926
107350,0.08308222032210795
107351,0.06091112682216513
107359,0.26997713622688946
107391,0.2323048592547485
107394,0.11358130191463212
107395,0.15375185391861718
107406,0.0938005689203158
107416,0.2895242810091352
107417,0.06600591434876227
107418,0.13402692073573896
107419,0.07997972384804378
107444,0.07642909274264056
107445,0.09867941177256238
107446,0.2260212579888278
107460,0.24373017165573485
107470,0.20660936676741118
107475,0.07978789148136856
107520,0.07348937990210828
107526,0.2945606278342907
107527,0.08556681004516223
107530,0.06435043680931775
107532,0.16011942229779977
107534,0.1932859539527418
107535,0.17306746399888373
107554,0.23472472989760754
107556,0.061612375630687846
107559,0.23710653134246562
107561,0.06413515557522598
107564,0.21288392009281518
107566,0.07563424954988054
107571,0.19308686965635297
107590,0.30221591479823245
107602,0.24402370928325035
107625,0.13973833554309156
107626,0.37372988627693277
107635,0.04446363498805428
107636,0.20401213592197281
107645,0.13851516067835395
107652,0.33819704113115956
107655,0.09023246477921174
107668,0.13699224945472177
107670,0.11862719407357941
107677,0.027703373593721423
107680,0.3169787706157927
107683,0.339774449311467
107684,0.05434224427186905
107691,0.1683622380086649
107692,0.15309106568931524
107703,0.11132794060313789
107709,0.1756563714653006
107710,0.21833337798546618
107721,0.21991689929062128
107725,0.2697356715248093
107727,0.20532143279379123
107739,0.08069121135106005
107740,0.11654921995237578
107741,0.103798224926969
107747,0.06484914812117827
107765,0.37892840032893016
107768,0.04278474905854889
107775,0.1958279559403636
107782,0.31019514895094646
107790,0.09120688161740581
107801,0.08811292612442195
107807,0.052775649877684044
107811,0.0771673051638936
107817,0.19960772879494867
107826,0.1637656369078336
107838,0.20198803199633394
107839,0.0696048448906702
107843,0.26309541849491547
107847,0.18864975383030763
107849,0.23803339193725942
107850,0.18835215305739106
107867,0.16432379240914954
107871,0.21090256112681682
107908,0.1058764044032722
107913,0.16371201700407403
107927,0.09308590530772995
107931,0.13988558992479766
107955,0.09399629007194354
107962,0.21844289869615302
107977,0.09115429675922969
107978,0.1149791081676533
107993,0.07460881700842542
108010,0.22337923716346386
108016,0.0950622528491771
108018,0.43711645932541277
108027,0.37061546283883773
108045,0.4194520729427492
108069,0.3146356254977063
108082,0.10264223249365081
108089,0.1767167963352928
108092,0.17993486649344176
108106,0.0723282390041808
108112,0.23409166208835347
108120,0.24656217164836475
108122,0.29913906210390373
108135,0.08519294865698565
108170,0.09290613779675501
108171,0.19335450462356513
108177,0.06818963194745573
108180,0.25178521676165777
108183,0.12057202075707354
108184,0.10105345305457386
108185,0.15734980657945824
108192,0.11962219624319677
108195,0.296904688070561
108196,0.3046764473546413
108218,0.07058589570650814
108219,0.2063528083361576
108243,0.22286181706347868
108249,0.06221174536227513
108251,0.07240029051820168
108274,0.0979233590421033
108280,0.4730898374207623
